Bearded Collie,"The Bearded Collie should do well on a high-quality dog food, whether commercially manufactured or home-prepared with your veterinarian 's supervision and approval. Any diet should be appropriate to the dog 's age (puppy, adult, or senior). Some dogs are prone to getting overweight, so watch your dog 's calorie consumption and weight level. Treats can be an important aid in training, but giving too many can cause obesity. Learn about which human foods are safe for dogs, and which are not. Check with your vet if you have any concerns about your dog 's weight or diet. Clean, fresh water should be available at all times.","The Beardie grooming regimen consists of two parts. The first is a daily brushing to remove tangles and foreign matter, which shouldn 't take more than five or ten minutes, assuming the dog hasn 't gotten into something messy. The second part is a weekly session with a pin rake, brush, comb, and possibly anti-tangle spray to remove dead hair and return the coat to pristine condition. This generally takes a half-hour to an hour. As with all breeds, the Beardie 's nails should be trimmed regularly, because overly long nails can cause the dog pain as well as problems walking and running.","The Bearded Collie is an energetic, boisterous breed that requires a fair amount of outdoor exercise. Unlike many of their owners, Beardies are happy to run and play outside no matter what the weather. They need some sort of activity every day, whether playing ball; a long walk, run, or hike; or just playing in a large, fenced-in yard or other area with a companion, human or canine. And, of course, being bred to herd sheep, Beardies love to participate in athletic events such as herding, rally, agility, and obedience competitions. A busy Beardie is a happy Beardie.","As with all dogs, early socialization and puppy training classes are recommended. Gently exposing the puppy to a wide variety of people, places, and situations between the ages of seven weeks and four months will help him develop into a well-adjusted, well-mannered adult. Puppy training classes serve as part of the socialization process and help the owner learn to recognize and avert certain undesired behaviors that may be developing. Like many other Herding breeds, the Beardie was bred to work out in the field on his own without any direction from people. This independent (some would say stubborn) streak can make training a challenge, but patient owners will eventually succeed in winning over their Beardies using positive reinforcement ??and lots of treats.","The Beardie is a sturdy breed, and responsible breeders screen their breeding stock for health conditions such as hip dysplasia, hypothyroidism, autoimmune diseases, allergies, and eye problems. As with all breeds, a Beardie 's ears should be checked regularly to remove foreign matter and avoid a buildup of wax, and the teeth brushed daily.",,,
Beauceron,"The Beauceron should do well on a high-quality dog food, whether commercially manufactured or home-prepared with your veterinarian 's supervision and approval. Any diet should be appropriate to the dog 's age (puppy, adult, or senior). A working Beauceron can have high nutritional demands, so remember to assess your dog 's condition regularly to be sure his diet is meeting his needs. Conversely, some dogs are prone to getting overweight, so watch your dog 's calorie consumption and weight level. Treats can be an important aid in training, but giving too many can cause obesity. Learn about which human foods are safe for dogs, and which are not. Check with your vet if you have any concerns about your dog 's weight or diet. Clean, fresh water should be available at all times.","The Beauceron has a short, dense double coat; the soft undercoat is covered by a rough, waterproof outer coat. It doesn 't require a lot of grooming, but it does shed. A lot. And even more so twice a year during shedding season. Weekly brushing?”daily during shedding season?”with a medium-bristle brush, a rubber grooming mitt or tool, or a hound glove will remove the dead hair before it can fall onto the furniture, and it promotes new hair growth as well. As with all breeds, the Beauceron 's nails should be trimmed regularly, because overly long nails can cause the dog pain as well as problems walking and running. Don 't forget to trim the double dewclaws on the rear legs.","The Beauceron is a powerful, athletic, and intelligent breed that needs lots of physical and mental challenges. This is not a breed for novice owners. They need a variety of outdoor locations and types of exercise each day and are best suited to an experienced, active owner who can provide the mental and physical activity they need. Although the Beauceron was not bred to gather sheep as other shepherd breeds were, he can be trained to perform in herding events, as well as Schutzhund (protection work) and agility trials and activities such as carting, mushing, and skijoring (pulling a person who is on skis).","Socialization and  obedience training are a must for this breed. Beaucerons are highly intelligent, loyal, and strongly devoted to their owners, which makes training them fairly easy. They do not respond well to harsh training methods, particularly physical correction. Firm, fair, consistent training and handling are usually quite successful. They are known for exuberant behaviors such as jumping on people and grabbing people and things with their mouths; these behaviors will often be the focus of early training sessions.","Any large or deep-chested dog may be susceptible to bloat, a sudden and life-threatening stomach condition. Beauceron owners should educate themselves on what symptoms to look for and what to do should it occur. Responsible breeders will screen their breeding stock health conditions such as hip dysplasia, heart disease, eye problems, and allergies. As with all breeds, a Beauceron 's ears should be checked regularly, and the teeth should be brushed often.",,,
Bedlington Terrier,"The Bedlington Terrier should do well on a high-quality dog food, whether commercially manufactured or home-prepared with your veterinarian 's supervision and approval. Any diet should be appropriate to the dog 's age (puppy, adult, or senior). Some dogs are prone to getting overweight, so watch your dog 's calorie consumption and weight level. Treats can be an important aid in training, but giving too many can cause obesity. Learn about which human foods are safe for dogs, and which are not. Check with your vet if you have any concerns about your dog 's weight or diet. Clean, fresh water should be available at all times.","The crisp, curly coat of the Bedlington Terrier is a mix of soft and harsh, but not wiry, hair. While fastidious owners will be happy to learn that it virtually does not shed at all, it grows very quickly and needs to be clipped every two months. Many owners learn the process, which involves both electric clippers and scissors, while others are happy to take their Bedlington to a groomer. In addition, a Bedlington needs to be brushed and/or combed once or twice a week. As with all breeds, the Bedlington 's nails should be trimmed regularly, because overly long nails can cause the dog pain as well as problems walking and running.","Bedlingtons, like most Terriers, have a fair amount of energy and require regular exercise to stay fit and happy. The breed is energetic, but not rambunctious or mischievous. A Bedlington loves to play fetch or go on a long walk or run, but afterwards he 's happy to just curl up on the couch with his family. Despite their lamb-like looks, Bedlingtons were bred to chase small animals, and that 's what they do. So they require a fenced-in yard and should be on a leash for all walks. Many Bedlingtons enjoy participating in agility, obedience, tracking, and earthdog competitions.","Early socialization and puppy training are recommended for all dogs. Though Bedlingtons can be stubborn, they are also both intelligent and eager to please. Bedlingtons do not respond to harsh training methods or physical correction, which can lead to a battle of wills rather than to obedience. Positive-reinforcement techniques, such as using praise and food as rewards, are much more successful.","The Bedlington is generally a healthy breed, and responsible breeders will screen their breeding stock for health conditions such as hip and elbow dysplasia, hypothyroidism, von Willebrand 's disease (a bleeding disorder), thrombopathia, and certain eye issues. As with all breeds, a Bedlington 's ears should be checked regularly, and the teeth brushed daily.",,,
Belgian Laekenois,"TheBelgian Laekenois should do well on a high-quality dog food, whether commercially manufactured or home-prepared with your veterinarian 's supervision and approval. Any diet should be appropriate to the dog 's age (puppy, adult, or senior). Some dogs are prone to getting overweight, so watch your dog 's calorie consumption and weight level. Treats can be an important aid in training, but giving too many can cause obesity. Learn about which human foods are safe for dogs, and which are not. Check with your vet if you have any concerns about your dog 's weight or diet. Clean, fresh water should be available at all times.","Beyond regular weekly grooming, the occasional bath will keep your Belgian Laekenois clean and looking his best. Grooming can be a wonderful bonding experience for you and your dog. The Laekenois??strong, fast-growing nails should be trimmed regularly with a nail clipper or grinder to avoid overgrowth, splitting and cracking. Their ears should be checked regularly to avoid a buildup of wax and debris, which can result in an infection. Teeth should be brushed regularly.","The ideal owner will understand that the Belgian Laekenois is not going to be happy sitting around nor can he be expected to live alone in the yard. Eager to please, Laekenois want to be with their humans, and need an active lifestyle and plenty of employment to be happy. When the new puppy arrives, it 's important to get him socialized early, with frequent and positive meet-and-greet sessions, as these working dogs are typically reserved with strangers.","Socialization and puppy-training classes are especially important. They promote good behavior, nip bad habits in the bud, and strengthen the bond between puppy and owner. Fortunately, Belgian Laekenois are very intelligent and want nothing more than to make their owners happy, so they take to training quickly.","The Belgian Laekenois is a robust, healthy breed. Responsible breeders will screen their breeding stock for various health conditions. As with all breeds, a Belgian Laekenois 's ears should be checked regularly for signs of infection, and the teeth should be brushed regularly.",,,
Belgian Malinois,"The Belgian Malinois should do well on a high-quality dog food, whether commercially manufactured or home-prepared with your veterinarian 's supervision and approval. Any diet should be appropriate to the dog 's age (puppy, adult, or senior). Some dogs are prone to getting overweight, so watch your dog 's calorie consumption and weight level. Treats can be an important aid in training, but giving too many can cause obesity. Learn about which human foods are safe for dogs, and which are not. Check with your vet if you have any concerns about your dog 's weight or diet. Clean, fresh water should be available at all times.","The short, waterproof coat of the Malinois is quite easy to take care of. Occasional brushing with a medium-bristle brush, a rubber grooming mitt or tool, or a hound glove will keep the dog looking his best, and promotes new hair growth and distributes skin oils throughout the coat as well. Malinois do shed twice a year; during these periods, a daily once-over with a slicker brush will help to remove the loose hair. As with all breeds, the nails should be trimmed regularly, as overly long nails can cause the dog pain as well as problems walking and running.","Highly intelligent, athletic, and muscular, and exceedingly devoted, the Malinois need to be actively engaged with his owner, both mentally and physically. This is not a dog who can be left in the backyard, and daily walks are not enough, either. Exercise, and plenty of it, preferably side by side with his owner, is paramount to the breed 's happiness. To deprive a Malinois of activity and human companionship is to deprive him of his very reasons for being. Malinois make great running, hiking, and biking companions, and they excel at agility, tracking, herding, obedience, and Schutzhund (protection) competitions.","Like most herding breeds, Malinois have a high prey drive and are strongly interested in moving objects. This trait can lead to chasing children, vehicles, or other animals and so should be directed into acceptable activities through training. Early socialization and obedience training are musts.","The Malinois is generally a healthy breed, and a responsible breeder will screen breeding stock for health conditions such as hip and elbow dysplasia and certain eye problems. As with all breeds, the ears should be checked regularly for signs of infection, and the teeth should be brushed frequently.",,,
Belgian Sheepdog,"The Belgian Sheepdog should do well on a high-quality dog food, whether commercially manufactured or home-prepared with your veterinarian 's supervision and approval. Any diet should be appropriate to the dog 's age (puppy, adult, or senior). Some dogs are prone to getting overweight, so watch your dog 's calorie consumption and weight level. Treats can be an important aid in training, but giving too many can cause obesity. Learn about which human foods are safe for dogs, and which are not. Check with your vet if you have any concerns about your dog 's weight or diet. Clean, fresh water should be available at all times.","The Belgian Sheepdog 's double-layer coat, consisting of a dense undercoat and a harder outer coat, is quite easy to take care of ??as long as it 's not shedding season. For most of the year, all a Belgian requires is a weekly brushing. Baths can be infrequent unless the dog gets into something messy. At least once a year, though, Belgians shed heavily. When this happens, a thorough brushing every day is required to remove the surprisingly large amount of dead hair. As with all breeds, the Belgian 's nails should be trimmed regularly.","Like so many of the Herding breeds, Belgian Sheepdogs require a good amount of exercise every day. And because the Belgian is a sensitive soul who craves human companionship, just letting him out in the backyard for a couple of hours is not enough. Owners should expect to participate in daily exercise sessions with their Belgians. This might mean playing with a ball or going for a long run, or it could also mean training for and participating in obedience, agility, tracking, or herding competitions, or canine sports such as flyball.","Socialization and puppy-training classes are especially important. They promote good behavior, nip bad habits in the bud, and strengthen the bond between puppy and owner. Fortunately, Belgian Sheepdogs are very intelligent and want nothing more than to make their owners happy, so they take to training quickly.","The Belgian Sheepdog is a robust, healthy breed. Responsible breeders will screen their breeding stock for health conditions such as epilepsy, elbow and hip dysplasia, eye issues such as progressive retinal atrophy and cataracts, and certain cancers. Should the need for surgery arise, note that Belgians are particularly sensitive to anesthesia. As with all breeds, a Belgian 's ears should be checked regularly for signs of infection, and the teeth should be brushed regularly.",,,
Belgian Tervuren,"The Belgian Tervuren  should do well on a high-quality dog food, whether commercially manufactured or home-prepared with your veterinarian 's supervision and approval. Any diet should be appropriate to the dog 's age (puppy, adult, or senior). Some dogs are prone to getting overweight, so watch your dog 's calorie consumption and weight level. Treats can be an important aid in training, but giving too many can cause obesity. Learn about which human foods are safe for dogs, and which are not. Check with your vet if you have any concerns about your dog 's weight or diet. Clean, fresh water should be available at all times.","The Belgian Tervuren has a double-layer coat, with a dense, protective undercoat covered by a harsher outer coat. For most of the year, all that 's required to groom him is a quick but thorough brushing once or twice a week with a pin brush and a slicker brush. During shedding season, however, which occurs at least once a year, these sessions expand to 15 or 20 minutes and may become a bit more frequent, and a rake is added to the toolkit to help remove all the dead hair. As with all breeds, the Terv 's nails should be trimmed regularly.","The Belgian Tervuren 's AKC standard says the breed is ?œalways in motion, seemingly never tiring ????So, yes, this is a dog who needs a lot of exercise every day. Lots of hard work and challenging play?”preferably with his owner rather than by himself?”are a Terv 's idea of heaven. This is not a breed for everyone, and a Terv owner should expect to spend a good amount of active quality time with his canine friend. Its strong herding instinct and quick intelligence make the breed suitable for any number of activities, including herding, agility, and obedience competitions, mushing and Schutzhund (protection) activities.","Socialization and obedience training are a must for the Belgian Tervuren. Exposing the puppy to a wide variety of people, places, and situations will help him develop into a well-adjusted, well-mannered adult. A Terv 's intelligence and independence can lead him into trouble if he 's not trained to channel his boundless energy into acceptable activities. Tervs tend to be play oriented and surprisingly sensitive, which means that harsh training methods seldom work, but turning the task into a game always does. Tervs take genuine delight in their ability to master a new task.","The Belgian Tervuren is typically a healthy breed, and a responsible breeder will screen breeding stock for health conditions such as hip dysplasia, a malformation of the hip joint; elbow dysplasia; progressive retinal atrophy, which causes vision loss and blindness; and epilepsy. As with all breeds, a Terv 's ears should be checked regularly for signs of infection, and the teeth should be brushed regularly.",,,
Bergamasco Sheepdog,"The Bergamasco Sheepdog should do well on a high-quality dog food, whether commercially manufactured or home-prepared with your veterinarian 's supervision and approval. Any diet should be appropriate to the dog 's age (puppy, adult, or senior). Some dogs are prone to getting overweight, so watch your dog 's calorie consumption and weight level. Treats can be an important aid in training, but giving too many can cause obesity. Learn about which human foods are safe for dogs, and which are not. Check with your vet if you have any concerns about your dog 's weight or diet. Clean, fresh water should be available at all times.","The coat of an adult Bergamasco is basically maintenance free. It 's made up of three types of hair, called ?œdog,???œgoat,??and ?œwool.??Goat and wool hairs don 't start to appear until the dog is a year old. When they do, the coat must be ripped into mats?”a process that can take a few hours or a few evenings. But once it 's done, it 's done. A Bergamasco doesn 't shed, doesn 't need to be brushed, and doesn 't need to be bathed more than two or three times a year. Because the coat aids in thermoregulation, a Bergamasco should never be shaved down. As with all breeds, the Bergamasco 's nails should be trimmed regularly.","The Bergamasco Sheepdog requires only a moderate amount of exercise every day. Because they bond closely with their owners, this exercise should come in the form of some sort of mutual activity rather than the dog being left alone in the backyard. And while they are generally calm, Bergamascos have a good deal of energy and are happy to join their owners in almost any sort of activity, whether that entails retrieving a ball, going on a brisk walk or hike, or romping together in an open field.","As with all breeds, early socialization and puppy training classes are recommended. Gently exposing the puppy to a wide variety of people, places, and situations will help him develop into a well-adjusted, well-mannered adult. The Bergamasco is a sociable, highly intelligent breed who possesses a deep desire to please his master. The breed thinks independently, however, and often sees itself more as an equal partner than as a subordinate to the members of his family. A Bergamasco who can be made to understand what is wanted of him, and why he should do it, will happily comply, if in his own way.","Bergamascos are generally a healthy breed. Like all breeds there may be some health issues. Some dogs may be faced with these health challenges in their lives, but the majority of Bergamascos are healthy dogs.",,,
Berger Picard,"The Berger Picard should do well on a high-quality dog food, whether commercially manufactured or home-prepared with your veterinarian 's supervision and approval. Any diet should be appropriate to the dog 's age (puppy, adult, or senior). Berger Picards are athletic, active canines, so be mindful that your dog is getting enough good nutrition to meet his needs. Conversely, some dogs are prone to getting overweight, so watch your dog 's calorie consumption and weight level. Treats can be an important aid in training, but giving too many can cause obesity. Learn about which human foods are safe for dogs, and which are not. Check with your vet if you have any concerns about your dog 's weight or diet. Clean, fresh water should be available at all times.","The Berger Picard 's double coat consists of a soft, dense undercoat for insulation covered by a shaggy, wiry, waterproof topcoat. During shedding season, brushing every day or two with a rake and a slicker brush will remove the dead hair before it ends up on the floor and furniture. The rest of the year, a Picard only needs to be brushed once a month. The breed should be bathed only occasionally, and shampoos formulated for crisp coats are recommended. As with all breeds, the Picard 's nails should be trimmed regularly.","Bred to work in the fields, the Berger Picard is active and athletic, with plenty of stamina and drive. This high-energy breed needs lots of daily exercise and mental stimulation. The Picard must have a good outlet for all his energy, or he may become destructive and unhappy. Owners should expect to go on at least one long walk every day. Picards also make excellent companions on hikes and bike rides, and they enjoy swimming and playing fetch. Many Picards participate in agility, tracking, obedience, Schutzhund (protection), flyball, French ring sport, rally, and herding competitions.","As with all breeds, early socialization and puppy training classes are a must. Training should begin as early as possible to prevent bad habits from developing. Picards have a stubborn streak, but they are very intelligent and eager to please, so training is usually fairly easy. They are more likely to respond to praise and affection than to food, and are unlikely to respond to harsh training methods.",Recommended Health Test from the National Breed Club:,,,
Bernese Mountain Dog,"The Bernese Mountain Dog should do well on a high-quality dog food, whether commercially manufactured or home-prepared with your veterinarian 's supervision and approval. Any diet should be appropriate to the dog 's age (puppy, adult, or senior). Some dogs are prone to getting overweight, so watch your dog 's calorie consumption and weight level. Treats can be an important aid in training, but giving too many can cause obesity. Learn about which human foods are safe for dogs, and which are not. Check with your vet if you have any concerns about your dog 's weight or diet. Clean, fresh water should be available at all times.","The Bernese Mountain Dog has a double coat, with a longer outer coat and a wooly undercoat. Berners shed a fair amount, even more so during shedding season, which occurs twice a year. Weekly brushing?”daily during shedding season?”will help to remove loose hair and keep the dog looking his best. Any tangles can be worked out with a slicker brush or metal comb. As with all breeds, the nails should be trimmed regularly, as overly long nails can cause the dog pain and structural problems.","Bernese Mountain Dogs need at least a half-hour of moderate exercise every day to stay healthy and happy. While they are definitely meant to live indoors with their human family, Berners enjoy outdoor activities and make great companions on long walks or hikes. Outdoorsy owners often take their canine companions camping and backpacking. Berners enjoy pulling young children in a cart, and some even participate in carting and drafting competitions. Other canine sports in which Berners participate and excel include agility, herding, obedience, rally, and tracking.","Early socialization and obedience training are important for all dogs, but especially so for breeds as large as the Bernese Mountain Dog. Berners are intelligent and eager to please, so they are usually easy to train. They are also affectionate and openhearted; their feelings are easily hurt, and so they don 't respond well to harsh corrections or training methods. A Berner wants to be with his family, and undesirable behaviors can result if he is regularly left alone for long periods of time.","Berners are generally healthy dogs, and responsible breeders will screen their breeding stock for health conditions such as hip and elbow dysplasia, blood disorders, some cancers, and progressive retinal atrophy. All large breeds are susceptible to bloat, a sudden, life-threatening stomach condition. Berner owners should learn what signs to look out for, and what to do should they occur. As with all breeds, a Berner 's ears should be checked regularly for signs of infection, and the teeth should be brushed often, using a toothpaste designed for dogs.",,,
Bichon Frise,"The Bichon Frise should do well on a high-quality dog food, whether commercially manufactured or home-prepared with your veterinarian 's supervision and approval. Any diet should be appropriate to the dog 's age (puppy, adult, or senior). Some dogs are prone to getting overweight, so watch your dog 's calorie consumption and weight level. Treats can be an important aid in training, but giving too many can cause obesity. Learn about which human foods are safe for dogs, and which are not. Check with your vet if you have any concerns about your dog 's weight or diet. Clean, fresh water should be available at all times.","Bichons should be brushed at least two or three times a week, but every day is best. They need a bath and a clipping at least once a month. Owners who show their Bichons learn to do this, but most pet owners take their Bichon to the groomer every four to six weeks. The Bichon is considered to be relatively hypoallergenic, as the breed sheds very little because the shed hair is caught up in the undercoat. That shed hair has to be brushed out to prevent mats from forming. As with all breeds, the Bichon 's nails should be trimmed regularly as well.","The Bichon is classified as ?œsomewhat active,??but that 's an average. Long stretches of calm are interspersed with brief bursts of high activity, often just running through the house or around the yard. Daily play sessions, in addition to walks, are required. Another dog can be a fine exercise companion, but the Bichon will still need quality playtime with his owner. A fenced-in backyard is a good idea; Bichons are surprisingly fast, and if one makes a dash for freedom, he may be difficult to catch or to call back to you. Many Bichons enjoy participating in obedience, agility, and rally competitions.","As with all breeds, early socialization and puppy training classes are recommended. Bichons have a reputation for being difficult to housebreak. In every other respect, however, they are very easy to train. For example, Bichons love to perform tricks and learn new ones quickly. They respond very well to training based on positive rewards, rather than harsh or negative methods. A Bichon needs to be with his family, and undesirable behaviors are likely to result if he is regularly left alone for long periods of time.","Bichons are generally healthy dogs, and a responsible breeder will screen breeding stock for health conditions such as allergies, bladder infections, luxating patella, and cataracts and other eye diseases. Bichons may experience early tooth loss or complications from gum infection if dental care and regular tooth brushing  are not a priority. To avoid ear infections, regular ear cleaning is recommended.",,,
Biewer Terrier,"The Biewer Terrier may have a sensitive GI system and should be fed a low-protein, well-balanced diet. Kibble is recommended as canned food increases plaque build-up. If you notice your dog chewing on his feet and scratching a lot, change his food to a lamb or fish base. For the most part, you can free feed your Biewer, but if you notice weight gain, pick up that food and feed them 2 to 3 times per day. Clean, fresh water should be available at all times.","The Biewer Terrier has a long coat that requires daily brushing. There is minimal matting with the silkier coat, but the soft coats may get some mats. If you choose to keep your Biewer in a short coat, minimal grooming is needed. Good-quality products are recommended to keep the coat in its soft, silky condition.","Grooming can be a wonderful bonding experience for you and your dog. Beyond regular brushing, the occasional bath will keep them clean and looking their best, again using good quality products. Their nails should be trimmed regularly with a nail clipper or grinder to avoid overgrowth, splitting and cracking. Their ears should be checked regularly to avoid a buildup of wax and debris, which can result in an infection. Teeth should be brushed regularly.","The Biewer Terrier is a rather mellow, easy-going dog. Their playful attitudes provide them with a natural means of self-exercising, along with the time spent playing with their human families. Indoor activities could include hide-and-seek, chasing a ball rolled along the floor, or teaching them new tricks. Biewers are also excellent on walks, quite agile and love to go on outings. If you live in an apartment, even short walks in the hallways can give your dog some exercise, especially during inclement weather.","The Biewer 's dedication and loyalty make them the perfect family pet. Having a fun-loving, childlike attitude makes them a great companion for people of all ages and able to make friends with animals of any origin. Being extremely intelligent, they are easy to train, although potty training may take a little longer.",,,
Black and Tan Coonhound,"The Black and Tan Coonound should do well on a high-quality dog food, whether commercially manufactured or home-prepared with your veterinarian 's supervision and approval. Any diet should be appropriate to the dog 's age (puppy, adult, or senior). Some dogs are prone to getting overweight, so watch your dog 's calorie consumption and weight level. Treats can be an important aid in training, but giving too many can cause obesity. Learn about which human foods are safe for dogs, and which are not. Check with your vet if you have any concerns about your dog 's weight or diet. Clean, fresh water should be available at all times.","The Black and Tan Coonhound has a short, dense coat that is shed once or twice a year. Weekly brushing with a medium-bristle brush, a rubber grooming mitt or tool, or a hound glove will remove the dead hair before it can fall onto the furniture. Grooming also promotes new hair growth and distributes skin oils throughout the coat to keep it healthy. Black and Tans should be bathed occasionally to keep them from developing a doggy odor. As with all breeds, the Black and Tan 's nails should be trimmed regularly, because overly long nails can cause the dog pain as well as problems walking and running.","Black and Tan Coonhounds require a moderate amount of exercise every day, whether it 's a play session in the yard or a long walk. Of course, these hounds were bred to hunt and have a very strong instinct to chase after any small animal they smell, so the yard has to have a tall, solid fence, and the walk has to be on a leash. An obvious option for exercise is, of course, a hunting trip, and not just for raccoons?”the Black and Tan can be trained to help out hunting just about any kind of game, from squirrels to deer, if local ordinances permit. And, as one might expect, Black and Tans also enjoy participating in coonhound field events.","As with all breeds, early socialization and  puppy training classes are recommended. Black and Tan Coonhounds are intelligent, affectionate, and devoted and also have an independent streak. They can be trained, but it 's best to expect compliance rather than blind obedience. Once they learn to do something, they?™ll be inclined to do it that way for the rest of their lives, so it 's important to train the behavior correctly the first time. Black and Tans want to be with their families, and a dog left alone in a yard for long periods, bored and ignored, is likely to complain?”loudly.","The Black and Tan is typically a sturdy breed with few health problems, and a responsible breeder will screen breeding stock for health conditions such as hip dysplasia, cataracts, and thyroid issues. The Black and Tan 's ears should be checked weekly for any signs of infection. As with all breeds, the teeth should be brushed regularly.",,,
Black Russian Terrier,"The Black Russian Terrier should do well on a high-quality dog food, whether commercially manufactured or home-prepared with your veterinarian 's supervision and approval. Any diet should be appropriate to the dog 's age (puppy, adult, or senior). Some dogs are prone to getting overweight, so watch your dog 's calorie consumption and weight level. Treats can be an important aid in training, but giving too many can cause obesity. Learn about which human foods are safe for dogs, and which are not. Check with your vet if you have any concerns about your dog 's weight or diet. Clean, fresh water should be available at all times.","The Black Russian Terrier 's tousled double coat?”a thick, soft undercoat covered by a coarse, protective outer coat?”needs regular maintenance to prevent mats from forming, with a thorough brushing once or twice a week. The owner will need to learn to scissor around the face, especially his beard and mustache, to keep him looking his best, or rely on a professional groomer to do the job. A trim with clippers every few months can be done by a groomer, but many owners learn how to do it themselves. As with all breeds, the BRT 's nails should be trimmed regularly.","The Black Russian Terrier needs at least 30 or 40 minutes of exercise every day. He is eager to take part in brisk walks, long runs, bike rides, swims, and hikes with his owner. In the backyard, he and his owner can play with a ball or a flying disc. A BRT who doesn 't get enough exercise will become unhappy and destructive, and one who doesn 't spend enough time with his human family can develop aggressive tendencies. Many BRTs excel at canine sports such as obedience, agility, rally, and Schutzhund (protection) competitions.","An owner who is not willing or able to train a powerful, willful animal should not get a Black Russian Terrier. Socialization needs to start in puppyhood and continue throughout the dog 's lifetime in order to prevent aggressive behavior.  Obedience training also needs to start as early as possible and should continue well into adulthood. BRTs are dominating and will become pushy with anyone they can intimidate. Training must be firm and consistent, but always reward based, never punishment based. The BRT is intelligent and learns quickly, but only if he is treated with kindness and respect.","The Black Russian Terrier is typically a healthy breed, and a responsible breeder will screen breeding stock for health conditions such as allergies, urinary tract stones, hip and elbow dysplasia, and progressive retinal atrophy, which can cause vision loss and blindness. As with all breeds, a Black Russian Terrier 's ears should be checked regularly, and the teeth should be brushed regularly.",,,
Bloodhound,"The Bloodhound should do well on a high-quality dog food, whether commercially manufactured or home-prepared with your veterinarian 's supervision and approval. Any diet should be appropriate to the dog 's age (puppy, adult, or senior). Some dogs are prone to getting overweight, so watch your dog 's calorie consumption and weight level. Treats can be an important aid in training, but giving too many can cause obesity. Learn about which human foods are safe for dogs, and which are not. Check with your vet if you have any concerns about your dog 's weight or diet. Clean, fresh water should be available at all times.","The Bloodhound has a short, dense coat that is shed once or twice a year. Weekly brushing with a medium-bristle brush, a rubber grooming mitt or tool, or a hound glove will remove the dead hair before it can fall onto the furniture. Brushing also promotes new hair growth and distributes skin oils throughout the coat to keep it healthy. Bloodhounds should be bathed regularly to keep them from developing a doggy odor. As with all breeds, the Bloodhound 's nails should be trimmed regularly.","The popular misconception is that Bloodhounds spend their days lazing on the front porch. The truth is that the Bloodhound, who was bred to follow a scent for hours on end, is an active dog who requires daily exercise. He will benefit from long daily walks?”always on a leash, as he may not respond to commands if he has found a scent to follow. Additional exercise time can come in the backyard, which must be securely fenced because Bloodhounds are great diggers and escape artists.","As with all breeds, early socialization and puppy training classes are recommended. With a Bloodhound, it 's best to start  obedience classes early; they tend to become set in their ways, and it 's better if the behaviors they hold onto for a lifetime are the behaviors the owner wants. Bloodhounds like to take charge, so an owner needs to be firm but kind. Training that involves positive rewards, such as treats and praise, is usually effective. The Bloodhound is affectionate and devoted and also stubborn and independent, so his training requires patience, consistency, and skill.","Like other large, deep-chested dogs, Bloodhounds can experience bloat. Bloodhound owners should educate themselves to recognize the symptoms of this life-threatening condition, and know what to do should it happen. Bloodhounds are notorious for eating anything and everything, which can often lead to vet visits. The Bloodhound 's low-hanging ears should be checked daily for any sign of infection. In addition, check the Bloodhound 's skin wrinkles daily for odor or irritation, and if needed wipe with a warm, wet cloth and then dry thoroughly. As with all breeds, a Bloodhound 's teeth should be brushed regularly.",,,
Bluetick Coonhound,"The Bluetick Coonhound should do well on a high-quality dog food, whether commercially manufactured or home-prepared with your veterinarian 's supervision and approval. Any diet should be appropriate to the dog 's age (puppy, adult, or senior). Some dogs are prone to getting overweight, so watch your dog 's calorie consumption and weight level. Treats can be an important aid in training, but giving too many can cause obesity. Learn about which human foods are safe for dogs, and which are not. Check with your vet if you have any concerns about your dog 's weight or diet. Clean, fresh water should be available at all times.","The Bluetick Coonhound has a short, glossy coat that sheds only moderately. Weekly brushing with a medium-bristle brush, a rubber grooming mitt, or a hound glove will help to remove loose hairs and keep him looking his best. In general, Blueticks require only an occasional bath, unless they?™ve gotten into something especially messy. As with all breeds, the Bluetick 's nails should be trimmed regularly, as overly long nails can cause the dog pain as well as problems walking and running.","Blueticks are bred as hunting dogs and benefit from getting plenty of exercise, although they also enjoy time spent snoozing at their owner 's feet. They will enjoy play sessions with their owner in a securely fenced yard, or long walks on a leash?”remember that he is a scent hound with a strong prey drive. In addition to hunting and field trials, canine sports like agility and tracking are good outlets into which to channel the Bluetick 's energy.","As with all breeds, early socialization and treats can be very useful aids in training a Bluetick.","The Bluetick Coonhound is generally a healthy breed. Any deep-chested dog may be susceptible to bloat, a sudden and life-threatening condition where the stomach distends and can also twist, cutting off blood supply to organs. Owners should educate themselves as to the symptoms that indicate bloat is occurring and what to do if so. The Bluetick 's low-hanging ears should be checked daily for any signs of infection. As with all breeds, the teeth should be brushed regularly.",,,
